computer,process_key,window_start,event_count,unique_images,unique_files,unique_extensions,unique_destination_ips,suspicious_path_count,file_activity_count,registry_activity_count,network_activity_count,event_1_count,event_3_count,event_7_count,event_11_count,event_12_count,event_13_count,event_23_count,event_26_count,label,technique_id,scenario,source,source_kind,dataset_source,representation
WIN11-ENDPOINT-01,PROC-SILRAD-16079,2026-08-07T20:39:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16080,2026-08-07T20:40:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16081,2026-08-07T20:40:10+00:00,10,1,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16082,2026-08-07T20:40:20+00:00,10,2,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16083,2026-08-07T20:40:30+00:00,10,2,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16084,2026-08-07T20:40:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16085,2026-08-07T20:40:50+00:00,10,2,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16086,2026-08-07T20:41:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16087,2026-08-07T20:41:10+00:00,10,2,2,2,0,0,5,5,0,0,0,0,5,5,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16088,2026-08-07T20:41:20+00:00,10,3,2,2,0,0,3,5,0,0,0,2,3,5,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16089,2026-08-07T20:41:30+00:00,10,2,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16090,2026-08-07T20:41:40+00:00,10,2,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16091,2026-08-07T20:41:50+00:00,10,2,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16092,2026-08-07T20:42:00+00:00,10,2,1,1,0,0,10,0,0,0,0,0,8,0,0,2,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16093,2026-08-07T20:42:10+00:00,10,2,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16094,2026-08-07T20:42:20+00:00,10,2,2,2,0,0,9,1,0,0,0,0,9,1,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16095,2026-08-07T20:42:30+00:00,10,1,2,2,0,0,1,9,0,0,0,0,1,9,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16096,2026-08-07T20:42:40+00:00,10,1,1,1,0,0,0,10,0,0,0,0,0,10,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16097,2026-08-07T20:42:50+00:00,10,1,1,1,0,0,0,10,0,0,0,0,0,10,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16098,2026-08-07T20:43:00+00:00,10,1,1,1,0,0,0,10,0,0,0,0,0,10,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16099,2026-08-07T20:43:10+00:00,10,1,1,1,0,0,0,10,0,0,0,0,0,10,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16100,2026-08-07T20:43:20+00:00,10,1,1,1,0,0,0,10,0,0,0,0,0,10,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16101,2026-08-07T20:43:30+00:00,10,1,1,1,0,0,0,10,0,0,0,0,0,10,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16102,2026-08-07T20:43:40+00:00,10,1,1,1,0,0,0,10,0,0,0,0,0,10,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16103,2026-08-07T20:43:50+00:00,10,1,1,1,0,0,0,10,0,0,0,0,0,10,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16104,2026-08-07T20:44:00+00:00,10,1,1,1,0,0,0,10,0,0,0,0,0,10,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16105,2026-08-07T20:44:10+00:00,10,1,1,1,0,0,0,10,0,0,0,0,0,10,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16106,2026-08-07T20:44:20+00:00,10,1,1,1,0,0,0,10,0,0,0,0,0,10,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16107,2026-08-07T20:44:30+00:00,10,1,1,1,0,0,0,10,0,0,0,0,0,10,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16108,2026-08-07T20:44:40+00:00,10,2,2,2,0,0,2,8,0,0,0,0,2,8,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16109,2026-08-07T20:44:50+00:00,10,1,3,3,0,0,7,2,0,0,0,1,7,2,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16110,2026-08-07T20:45:00+00:00,10,3,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16111,2026-08-07T20:45:10+00:00,10,2,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16112,2026-08-07T20:45:20+00:00,10,3,2,2,0,0,7,1,0,0,0,2,7,1,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16113,2026-08-07T20:45:30+00:00,10,2,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16114,2026-08-07T20:45:40+00:00,10,2,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16115,2026-08-07T20:45:50+00:00,10,2,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16116,2026-08-07T20:46:00+00:00,10,3,1,1,0,0,10,0,0,0,0,0,8,0,0,2,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16117,2026-08-07T20:46:10+00:00,10,3,1,1,0,0,7,0,0,0,0,3,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16118,2026-08-07T20:46:20+00:00,10,4,1,1,0,0,9,0,0,0,0,0,9,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16119,2026-08-07T20:46:30+00:00,10,1,2,2,0,0,2,8,0,0,0,0,2,8,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16120,2026-08-07T20:46:40+00:00,10,3,2,2,0,0,8,2,0,0,0,0,8,2,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16121,2026-08-07T20:46:50+00:00,10,2,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16122,2026-08-07T20:47:00+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16123,2026-08-07T20:47:10+00:00,10,2,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16124,2026-08-07T20:47:20+00:00,10,3,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16125,2026-08-07T20:47:30+00:00,10,2,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16126,2026-08-07T20:47:40+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16127,2026-08-07T20:47:50+00:00,10,2,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16128,2026-08-07T20:48:00+00:00,10,2,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16129,2026-08-07T20:48:10+00:00,10,2,2,2,0,0,9,1,0,0,0,0,8,1,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16130,2026-08-07T20:48:20+00:00,10,1,2,2,0,0,2,8,0,0,0,0,2,8,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16131,2026-08-07T20:48:30+00:00,10,2,2,2,0,0,9,1,0,0,0,0,8,1,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16132,2026-08-07T20:48:40+00:00,10,2,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16133,2026-08-07T20:48:50+00:00,10,3,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16134,2026-08-07T20:49:00+00:00,10,2,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16135,2026-08-07T20:49:10+00:00,10,2,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16136,2026-08-07T20:49:20+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16137,2026-08-07T20:49:30+00:00,10,2,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16138,2026-08-07T20:49:40+00:00,10,2,1,1,0,0,10,0,0,0,0,0,9,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16139,2026-08-07T20:49:50+00:00,10,1,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16140,2026-08-07T20:50:00+00:00,10,5,1,1,0,0,6,0,0,0,0,3,5,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16141,2026-08-07T20:50:10+00:00,10,2,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16142,2026-08-07T20:50:20+00:00,10,2,1,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16143,2026-08-07T20:50:30+00:00,10,5,1,1,0,0,9,0,0,0,0,0,8,0,0,1,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16144,2026-08-07T20:50:40+00:00,10,5,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16145,2026-08-07T20:50:50+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16146,2026-08-07T20:51:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16147,2026-08-07T20:51:10+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16148,2026-08-07T20:51:20+00:00,10,5,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16149,2026-08-07T20:51:30+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16150,2026-08-07T20:51:40+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16151,2026-08-07T20:51:50+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16152,2026-08-07T20:52:00+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16153,2026-08-07T20:52:10+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16154,2026-08-07T20:52:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16155,2026-08-07T20:52:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16156,2026-08-07T20:52:40+00:00,10,5,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16157,2026-08-07T20:52:50+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16158,2026-08-07T20:53:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16159,2026-08-07T20:53:10+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16160,2026-08-07T20:53:20+00:00,10,5,1,1,0,0,8,0,0,0,0,0,8,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16161,2026-08-07T20:53:30+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16162,2026-08-07T20:53:40+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16163,2026-08-07T20:53:50+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16164,2026-08-07T20:54:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16165,2026-08-07T20:54:10+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16166,2026-08-07T20:54:20+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16167,2026-08-07T20:54:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16168,2026-08-07T20:54:40+00:00,10,5,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16169,2026-08-07T20:54:50+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16170,2026-08-07T20:55:00+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16171,2026-08-07T20:55:10+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16172,2026-08-07T20:55:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16173,2026-08-07T20:55:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16174,2026-08-07T20:55:40+00:00,10,5,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16175,2026-08-07T20:55:50+00:00,10,4,1,1,0,0,8,0,0,0,0,0,8,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16176,2026-08-07T20:56:00+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16177,2026-08-07T20:56:10+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16178,2026-08-07T20:56:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16179,2026-08-07T20:56:30+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16180,2026-08-07T20:56:40+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16181,2026-08-07T20:56:50+00:00,10,5,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_2,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16182,2026-08-07T20:57:00+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_3,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16183,2026-08-07T20:57:10+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_4,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16184,2026-08-07T20:57:20+00:00,10,4,1,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_5,benign,silrad,raw_sysmon
WIN11-ENDPOINT-01,PROC-SILRAD-16185,2026-08-07T20:57:30+00:00,10,4,1,1,0,0,6,0,0,0,0,0,6,0,0,0,0,0,,SILRAD_WINDOWS11_BENIGN,silrad_dataset_log_1,benign,silrad,raw_sysmon
